Date,Close,High,Low,Open,Volume,MA_5,MA_10,MA_20,Vol_MA_5,Vol_MA_20
2025-02-27,1019.955810546875,1044.4739790696365,1019.955810546875,1044.4739790696365,55283596,1044.4739013671874,1053.3004760742188,1068.7468994140625,39401289.4,38595410.35
2025-03-03,1000.3412475585938,1000.3412475585938,980.726713292739,980.726713292739,65621663,1029.7630249023437,1049.3775695800782,1063.1077239990234,46731040.0,39728473.25
2025-03-04,980.7266845703124,990.5339514160156,976.8037778320312,976.8037778320312,64569262,1015.0521606445312,1041.0413879394532,1059.6751800537108,53480298.4,38059625.05
2025-03-05,1000.3412475585938,1010.1485146915212,995.43761399213,1000.3412475585938,41994320,1008.187060546875,1033.195556640625,1055.9974609375,52847458.0,37493935.65
2025-03-06,985.6303100585938,1005.244843592098,985.6303100585938,1000.341210208722,45187017,997.3990600585937,1024.8593811035157,1050.8486541748048,54531171.6,37734019.5
2025-03-07,985.6303100585938,990.5339434419698,980.7266766752176,985.6303100585938,40822280,990.5339599609375,1017.5039306640625,1045.4546630859375,51638908.4,38276570.9
2025-03-10,978.7651977539062,985.6302843112984,972.8808378475702,985.6302843112984,46849886,986.21875,1007.9908874511718,1039.2270477294921,47884553.0,39224904.2
2025-03-11,952.28564453125,960.1314582863992,944.4398307761006,950.3241910924628,50204233,980.5305419921875,997.7913513183594,1032.6561737060547,45011547.2,40308760.45
2025-03-12,968.9579467773438,975.8230334447944,957.1892267759996,961.1121334431144,34184887,974.2538818359375,991.2204711914062,1026.6737487792968,43449660.6,41073058.4
2025-03-13,946.4011840820312,985.6302487071932,946.4011840820312,980.726615629048,37035693,966.408056640625,981.9035583496094,1020.0538299560546,41819395.8,41716195.35
2025-03-14,940.5169067382812,950.324173753279,936.593999932282,946.40126694728,34333748,957.3853759765625,973.95966796875,1013.6300720214844,40521689.4,41772362.6
2025-03-17,951.3048706054688,966.015770666378,949.3434172640142,958.1699573005598,31491061,951.893310546875,969.0560302734375,1009.2167999267579,37449924.4,40122568.65
2025-03-18,956.7240600585938,963.6211439107154,953.7681669791132,961.6505485243948,21575327,952.7809936523438,966.6557678222656,1003.8485778808594,31724143.2,39426771.45
2025-03-19,938.00341796875,952.7828835880056,936.0328225528492,950.8122881721048,35245036,946.590087890625,960.4219848632813,996.8087707519531,31936173.0,40108213.85
2025-03-20,970.5181884765624,970.5181884765624,956.7240213307028,963.6211049036326,28715956,951.4134887695312,958.9107727050781,991.8850769042969,30272225.6,40223997.0
2025-03-21,957.7093505859376,972.4888158727576,955.7387552143616,970.5182205011816,39214916,954.8519775390625,956.1186767578125,986.8113037109375,31248459.2,40702586.6
2025-03-24,957.7093505859376,972.4888158727576,957.7093505859376,971.5035181869696,16121506,956.1328735351562,954.0130920410156,981.0019897460937,28174548.2,40060016.4
2025-03-25,975.4447631835938,980.3712518865412,970.5182744806464,974.4594654430042,26167428,959.8770141601562,956.32900390625,977.0601776123046,29092968.4,39827239.3
